tag,step,wall_time,value
Perf/learning_time,52056,1785317171.5175538,0.05332040786743164
Perf/learning_time,52057,1785317172.4794502,0.05366969108581543
Perf/learning_time,52058,1785317173.444878,0.05409097671508789
Perf/learning_time,52059,1785317174.398177,0.05318617820739746
Perf/learning_time,52060,1785317175.3485894,0.054041385650634766
Perf/learning_time,52061,1785317176.2652564,0.05318593978881836
Perf/learning_time,52062,1785317177.1934564,0.0543055534362793
Perf/learning_time,52063,1785317178.121319,0.05338001251220703
Perf/learning_time,52064,1785317179.0757022,0.05424356460571289
Perf/learning_time,52065,1785317180.0445113,0.05353713035583496
Perf/learning_time,52066,1785317180.9818099,0.05337929725646973
Perf/learning_time,52067,1785317181.9231403,0.052980661392211914
Perf/learning_time,52068,1785317182.8712556,0.05267930030822754
Perf/learning_time,52069,1785317183.7907302,0.05327272415161133
Perf/learning_time,52070,1785317184.733475,0.05310845375061035
Perf/learning_time,52071,1785317185.648836,0.05321955680847168
Perf/learning_time,52072,1785317186.5965784,0.05319643020629883
Perf/learning_time,52073,1785317187.5358412,0.05387163162231445
Perf/learning_time,52074,1785317188.4865727,0.05824875831604004
Perf/learning_time,52075,1785317189.4720683,0.05344247817993164
Perf/learning_time,52076,1785317190.407721,0.0535428524017334
Perf/learning_time,52077,1785317191.3605473,0.052907466888427734
Perf/learning_time,52078,1785317192.3031778,0.052645206451416016
Perf/learning_time,52079,1785317193.281027,0.05583977699279785
Perf/learning_time,52080,1785317194.260406,0.05445146560668945
Perf/learning_time,52081,1785317195.1864028,0.05400991439819336
Perf/learning_time,52082,1785317196.1226435,0.05391645431518555
Perf/learning_time,52083,1785317197.0871575,0.0536046028137207
Perf/learning_time,52084,1785317198.0609734,0.05379199981689453
Perf/learning_time,52085,1785317199.0244322,0.05390286445617676
Perf/learning_time,52086,1785317199.9748378,0.05304718017578125
Perf/learning_time,52087,1785317200.9350367,0.05336618423461914
Perf/learning_time,52088,1785317201.8726707,0.05378413200378418
Perf/learning_time,52089,1785317202.8299,0.054123878479003906
Perf/learning_time,52090,1785317203.7617383,0.05504631996154785
Perf/learning_time,52091,1785317204.7091491,0.05366110801696777
Perf/learning_time,52092,1785317205.6591978,0.05334806442260742
Perf/learning_time,52093,1785317206.5985694,0.05330824851989746
Perf/learning_time,52094,1785317207.565511,0.0536196231842041
Perf/learning_time,52095,1785317208.5224545,0.0536341667175293
Perf/learning_time,52096,1785317209.4623055,0.05314183235168457
Perf/learning_time,52097,1785317210.4064026,0.05395698547363281
Perf/learning_time,52098,1785317211.3608534,0.054349660873413086
Perf/learning_time,52099,1785317212.3157728,0.05341029167175293
Perf/learning_time,52100,1785317213.2764328,0.053003549575805664
Perf/learning_time,52101,1785317214.2316184,0.05386161804199219
Perf/learning_time,52102,1785317215.1856594,0.053568363189697266
Perf/learning_time,52103,1785317216.1548245,0.05387735366821289
Perf/learning_time,52104,1785317217.0706077,0.05429816246032715
Perf/learning_time,52105,1785317218.0070279,0.053200483322143555
Perf/learning_time,52106,1785317218.9607515,0.053269147872924805
Perf/learning_time,52107,1785317219.9324973,0.05361509323120117
Perf/learning_time,52108,1785317220.8849957,0.0539708137512207
Perf/learning_time,52109,1785317221.8274724,0.05300331115722656
Perf/learning_time,52110,1785317222.742083,0.05308055877685547
Perf/learning_time,52111,1785317223.7125902,0.05326032638549805
Perf/learning_time,52112,1785317224.6534839,0.05359697341918945
Perf/learning_time,52113,1785317225.6062758,0.05510067939758301
Perf/learning_time,52114,1785317226.5197616,0.05339932441711426
Perf/learning_time,52115,1785317227.4843917,0.05308651924133301
Perf/learning_time,52116,1785317228.4380143,0.05460309982299805
Perf/learning_time,52117,1785317229.3791428,0.05334162712097168
Perf/learning_time,52118,1785317230.3262403,0.05302619934082031
Perf/learning_time,52119,1785317231.265004,0.05384969711303711
Perf/learning_time,52120,1785317232.2108626,0.05417680740356445
Perf/learning_time,52121,1785317233.156051,0.05335378646850586
Perf/learning_time,52122,1785317234.1019468,0.05319857597351074
Perf/learning_time,52123,1785317235.0433102,0.053937435150146484
Perf/learning_time,52124,1785317236.0059252,0.05398821830749512
Perf/learning_time,52125,1785317236.9563608,0.05325651168823242
Perf/learning_time,52126,1785317237.9124377,0.053336143493652344
Perf/learning_time,52127,1785317238.8657236,0.0540308952331543
Perf/learning_time,52128,1785317239.826632,0.053775787353515625
Perf/learning_time,52129,1785317240.7756674,0.05321860313415527
Perf/learning_time,52130,1785317241.7233272,0.053701162338256836
Perf/learning_time,52131,1785317242.647869,0.0527949333190918
Perf/learning_time,52132,1785317243.6224144,0.05302619934082031
Perf/learning_time,52133,1785317244.5447512,0.05341506004333496
Perf/learning_time,52134,1785317245.5232892,0.05323338508605957
Perf/learning_time,52135,1785317246.4753416,0.053709983825683594
Perf/learning_time,52136,1785317247.433482,0.05325913429260254
Perf/learning_time,52137,1785317248.413048,0.05354166030883789
Perf/learning_time,52138,1785317249.3784437,0.05338335037231445
Perf/learning_time,52139,1785317250.3158646,0.05316448211669922
Perf/learning_time,52140,1785317251.3107333,0.053653717041015625
Perf/learning_time,52141,1785317252.2794545,0.05311775207519531
Perf/learning_time,52142,1785317253.2446837,0.05315279960632324
Perf/learning_time,52143,1785317254.1938686,0.05446004867553711
Perf/learning_time,52144,1785317255.1183715,0.05303788185119629
Perf/learning_time,52145,1785317256.041411,0.05331134796142578
Perf/learning_time,52146,1785317257.0023954,0.05360841751098633
Perf/learning_time,52147,1785317257.9486775,0.0532383918762207
Perf/learning_time,52148,1785317258.889749,0.05339694023132324
Perf/learning_time,52149,1785317259.8296177,0.05290532112121582
Perf/learning_time,52150,1785317260.7750046,0.05283951759338379
Perf/learning_time,52151,1785317261.7217906,0.05353045463562012
Perf/learning_time,52152,1785317262.6436422,0.052951812744140625
Perf/learning_time,52153,1785317263.5868185,0.05359339714050293
Perf/learning_time,52154,1785317264.520896,0.05406999588012695
Perf/learning_time,52155,1785317265.4777853,0.053299903869628906
Perf/learning_time,52156,1785317266.4227622,0.05301833152770996
Perf/learning_time,52157,1785317267.363148,0.05306529998779297
Perf/learning_time,52158,1785317268.301373,0.053525686264038086
Perf/learning_time,52159,1785317269.2634518,0.05358695983886719
Perf/learning_time,52160,1785317270.2106037,0.05347752571105957
Perf/learning_time,52161,1785317271.1346557,0.05328798294067383
Perf/learning_time,52162,1785317272.0692537,0.05311012268066406
Perf/learning_time,52163,1785317273.0512385,0.054480791091918945
Perf/learning_time,52164,1785317274.0023544,0.05332660675048828
Perf/learning_time,52165,1785317274.9423046,0.05433821678161621
Perf/learning_time,52166,1785317275.9033306,0.05364227294921875
Perf/learning_time,52167,1785317276.8551407,0.053670406341552734
Perf/learning_time,52168,1785317277.8101332,0.053009986877441406
Perf/learning_time,52169,1785317278.7457564,0.05318140983581543
Perf/learning_time,52170,1785317279.710414,0.05300259590148926
Perf/learning_time,52171,1785317280.651777,0.05346989631652832
Perf/learning_time,52172,1785317281.6164703,0.05282306671142578
Perf/learning_time,52173,1785317282.541623,0.05360889434814453
Perf/learning_time,52174,1785317283.4974086,0.05430150032043457
Perf/learning_time,52175,1785317284.4678364,0.0540776252746582
Perf/learning_time,52176,1785317285.4165223,0.05314946174621582
Perf/learning_time,52177,1785317286.366585,0.052983999252319336
Perf/learning_time,52178,1785317287.3092544,0.05359172821044922
Perf/learning_time,52179,1785317288.2745981,0.05331158638000488
Perf/learning_time,52180,1785317289.2131786,0.05426979064941406
Perf/learning_time,52181,1785317290.150458,0.05350351333618164
Perf/learning_time,52182,1785317291.1043408,0.05372476577758789
Perf/learning_time,52183,1785317292.0566096,0.05377769470214844
Perf/learning_time,52184,1785317293.0311944,0.05331611633300781
Perf/learning_time,52185,1785317293.9609842,0.05314803123474121
Perf/learning_time,52186,1785317294.9114656,0.05337405204772949
Perf/learning_time,52187,1785317295.8443732,0.053319692611694336
Perf/learning_time,52188,1785317296.791559,0.05415081977844238
Perf/learning_time,52189,1785317297.7477372,0.053246498107910156
Perf/learning_time,52190,1785317298.6880565,0.05344247817993164
Perf/learning_time,52191,1785317299.642425,0.05314826965332031
Perf/learning_time,52192,1785317300.6102917,0.05343055725097656
Perf/learning_time,52193,1785317301.5585542,0.05324077606201172
Perf/learning_time,52194,1785317302.5044725,0.052823543548583984
Perf/learning_time,52195,1785317303.4628139,0.05352616310119629
Perf/learning_time,52196,1785317304.4162166,0.05354666709899902
Perf/learning_time,52197,1785317305.3317714,0.053189992904663086
Perf/learning_time,52198,1785317306.277336,0.05372262001037598
Perf/learning_time,52199,1785317307.2273552,0.05422520637512207
Perf/learning_time,52200,1785317308.1706681,0.05363655090332031
Perf/learning_time,52201,1785317309.1182804,0.05305194854736328
Perf/learning_time,52202,1785317310.0581656,0.053067922592163086
Perf/learning_time,52203,1785317310.9879625,0.05416536331176758
Perf/learning_time,52204,1785317311.927148,0.05448126792907715
Perf/learning_time,52205,1785317312.89848,0.05431818962097168
Perf/learning_time,52206,1785317313.8339453,0.05379366874694824
Perf/learning_time,52207,1785317314.783368,0.05324697494506836
Perf/learning_time,52208,1785317315.7264712,0.05322766304016113
Perf/learning_time,52209,1785317316.7041612,0.05343770980834961
Perf/learning_time,52210,1785317317.6619344,0.05325460433959961
Perf/learning_time,52211,1785317318.617811,0.0537722110748291
Perf/learning_time,52212,1785317319.5490994,0.053193092346191406
Perf/learning_time,52213,1785317320.4973905,0.053429603576660156
Perf/learning_time,52214,1785317321.4314806,0.05316948890686035
Perf/learning_time,52215,1785317322.3825817,0.053560733795166016
Perf/learning_time,52216,1785317323.3135777,0.054083824157714844
Perf/learning_time,52217,1785317324.2674234,0.05410504341125488
Perf/learning_time,52218,1785317325.2272184,0.05434274673461914
Perf/learning_time,52219,1785317326.182795,0.054445743560791016
Perf/learning_time,52220,1785317327.1444974,0.05417990684509277
Perf/learning_time,52221,1785317328.1129296,0.05463361740112305
Perf/learning_time,52222,1785317329.0564933,0.05409598350524902
Perf/learning_time,52223,1785317330.0104232,0.05469655990600586
Perf/learning_time,52224,1785317330.9723706,0.05354046821594238
Perf/learning_time,52225,1785317331.9255328,0.053086042404174805
Perf/learning_time,52226,1785317332.8947525,0.05482983589172363
Perf/learning_time,52227,1785317333.8328693,0.053009986877441406
Perf/learning_time,52228,1785317334.7849858,0.05434465408325195
Perf/learning_time,52229,1785317335.7702134,0.05303454399108887
Perf/learning_time,52230,1785317336.726644,0.054471731185913086
Perf/learning_time,52231,1785317337.7253006,0.05440545082092285
Perf/learning_time,52232,1785317338.7172015,0.053342580795288086
Perf/learning_time,52233,1785317339.6721785,0.05392122268676758
Perf/learning_time,52234,1785317340.6210914,0.053803205490112305
Perf/learning_time,52235,1785317341.5609605,0.0532536506652832
Perf/learning_time,52236,1785317342.5031354,0.05400538444519043
Perf/learning_time,52237,1785317343.455302,0.05412149429321289
Perf/learning_time,52238,1785317344.3874025,0.0528409481048584
Perf/learning_time,52239,1785317345.3280795,0.05309653282165527
Perf/learning_time,52240,1785317346.2829776,0.05327296257019043
Perf/learning_time,52241,1785317347.212186,0.053415775299072266
Perf/learning_time,52242,1785317348.1721869,0.05407381057739258
Perf/learning_time,52243,1785317349.1120267,0.0537257194519043
Perf/learning_time,52244,1785317350.0545235,0.053188323974609375
Perf/learning_time,52245,1785317350.988148,0.05371260643005371
Perf/learning_time,52246,1785317351.929211,0.05399799346923828
Perf/learning_time,52247,1785317352.8752415,0.05441427230834961
Perf/learning_time,52248,1785317353.8144782,0.05328536033630371
Perf/learning_time,52249,1785317354.7686834,0.0531916618347168
Perf/learning_time,52250,1785317355.7290611,0.05312514305114746
Perf/learning_time,52251,1785317356.6829557,0.052935123443603516
Perf/learning_time,52252,1785317357.6404061,0.054880380630493164
Perf/learning_time,52253,1785317358.590992,0.05359148979187012
Perf/learning_time,52254,1785317359.5386608,0.05298876762390137
Perf/learning_time,52255,1785317360.5029716,0.05293989181518555
Perf/learning_time,52256,1785317361.467233,0.0531466007232666
Perf/learning_time,52257,1785317362.3884053,0.05314373970031738
Perf/learning_time,52258,1785317363.3297477,0.053357839584350586
Perf/learning_time,52259,1785317364.2801168,0.053505659103393555
Perf/learning_time,52260,1785317365.2413554,0.05382585525512695
Perf/learning_time,52261,1785317366.1954176,0.05369114875793457
Perf/learning_time,52262,1785317367.1520758,0.05402088165283203
Perf/learning_time,52263,1785317368.0729349,0.05346035957336426
Perf/learning_time,52264,1785317369.0401368,0.05438232421875
Perf/learning_time,52265,1785317369.9862223,0.05357480049133301
Perf/learning_time,52266,1785317370.9231493,0.05426526069641113
Perf/learning_time,52267,1785317371.87926,0.05295157432556152
Perf/learning_time,52268,1785317372.8176174,0.05322074890136719
Perf/learning_time,52269,1785317373.770282,0.05378389358520508
Perf/learning_time,52270,1785317374.7362244,0.05317044258117676
Perf/learning_time,52271,1785317375.6425655,0.05350995063781738
Perf/learning_time,52272,1785317376.6046145,0.053082942962646484
Perf/learning_time,52273,1785317377.5626194,0.053437232971191406
Perf/learning_time,52274,1785317378.5197642,0.05468893051147461
Perf/learning_time,52275,1785317379.4800165,0.05347490310668945
Perf/learning_time,52276,1785317380.4309752,0.053716182708740234
Perf/learning_time,52277,1785317381.3759997,0.05336332321166992
Perf/learning_time,52278,1785317382.347421,0.0529632568359375
Perf/learning_time,52279,1785317383.2830808,0.05302166938781738
Perf/learning_time,52280,1785317384.2209864,0.05323481559753418
Perf/learning_time,52281,1785317385.1532156,0.05373835563659668
Perf/learning_time,52282,1785317386.1247432,0.053507328033447266
Perf/learning_time,52283,1785317387.0538967,0.05278921127319336
Perf/learning_time,52284,1785317387.9954515,0.05312371253967285
Perf/learning_time,52285,1785317388.949075,0.05370664596557617
Perf/learning_time,52286,1785317389.9007885,0.053801536560058594
Perf/learning_time,52287,1785317390.8650796,0.054035186767578125
Perf/learning_time,52288,1785317391.8215427,0.05410647392272949
Perf/learning_time,52289,1785317392.7730417,0.05336809158325195
Perf/learning_time,52290,1785317393.7262661,0.05453753471374512
